,white_king_file,white_king_rank,white_rook_file,white_rook_rank,black_king_file,black_king_rank,result,black_king_dst,black2white_king_dst,black2rook_dst
21516,2,1,2,5,2,8,14,0,7,3
27646,4,1,7,7,4,7,15,1,6,3
3017,3,3,3,6,3,1,2,0,2,5
21607,2,1,3,4,5,7,14,1,6,3
10029,4,3,8,2,6,2,10,1,2,2
8319,1,1,1,3,6,2,10,1,5,5
22935,3,1,2,6,8,4,14,0,5,6
5719,4,1,2,5,8,2,8,0,4,6
10413,1,1,7,6,8,8,11,0,7,2
15291,4,1,4,8,1,3,12,0,3,5
5448,3,2,2,5,5,1,8,0,2,4
13285,2,1,1,5,7,3,12,1,5,6
8780,3,1,6,4,5,1,10,0,2,3
1361,3,2,6,8,5,8,-1,0,6,1
5562,3,2,7,6,8,3,8,0,5,3
19303,3,3,3,7,7,5,13,1,4,4
19848,4,1,7,3,7,6,13,1,5,3
2633,4,3,8,8,7,8,-1,0,5,1
18500,3,2,1,7,7,6,13,1,4,6
14296,3,2,2,5,7,6,12,1,4,5
8440,2,1,3,1,1,3,10,0,2,2
2535,4,3,6,7,7,8,-1,0,5,1
26875,3,1,2,4,4,5,15,3,4,2
16853,1,1,5,4,3,3,13,2,2,2
20324,4,2,3,4,6,5,13,2,3,3
23444,3,1,7,7,2,4,14,1,3,5
23864,3,2,4,3,6,4,14,2,3,2
22910,3,1,2,4,8,5,14,0,5,6
5961,4,3,1,6,5,1,8,0,2,5
12734,4,3,6,5,4,8,11,0,5,3
3688,4,3,1,3,3,1,5,0,2,2
23766,3,2,2,8,6,3,14,2,3,5
25967,1,1,8,8,7,5,15,1,6,3
20698,4,2,7,8,4,8,13,0,6,3
266,2,1,2,8,3,7,-1,1,6,1
18771,3,2,4,3,5,8,13,0,6,5
5690,3,3,7,8,8,2,8,0,5,6
454,2,1,6,5,6,4,-1,2,4,1
19390,3,3,7,3,6,6,13,2,3,3
19283,3,3,3,2,5,5,13,3,2,3
7490,4,2,4,4,2,8,9,0,6,4
3216,4,3,5,2,1,1,3,0,3,4
18144,3,1,5,4,1,5,13,0,4,4
14076,3,1,6,6,7,4,12,1,4,2
11264,3,2,6,2,1,7,11,0,5,5
8632,2,2,3,7,4,1,10,0,2,6
23293,3,1,6,4,5,7,14,1,6,3
14168,3,1,8,8,1,5,12,0,4,7
2648,4,4,3,1,2,2,-1,1,2,1
7236,3,3,1,8,7,1,9,0,4,7
67,1,1,5,4,6,5,-1,2,5,1
17567,2,2,1,4,8,7,13,0,6,7
25556,1,1,1,7,8,5,15,0,7,7
8854,3,2,1,8,1,3,10,0,2,5
26179,2,1,3,3,6,4,15,2,4,3
15861,4,2,7,1,7,8,12,0,6,7
6134,4,3,4,8,6,1,8,0,2,7
3923,3,1,2,4,1,2,6,0,2,2
26880,3,1,2,6,4,3,15,2,2,3
13943,3,1,4,6,1,3,12,0,2,3
24677,4,1,4,8,6,8,14,0,7,2
14525,3,2,5,6,2,7,12,1,5,3
4648,3,2,5,3,7,1,7,0,4,2
21061,1,1,3,8,4,1,14,0,3,7
18185,3,1,5,8,1,7,13,0,6,4
26139,2,1,3,1,3,3,15,2,2,2
9660,4,2,7,1,1,8,10,0,6,7
21905,2,1,6,5,3,4,14,2,3,3
2193,4,2,6,4,7,3,-1,1,3,1
15494,4,1,8,7,7,2,12,1,3,5
9657,4,2,6,8,8,7,10,0,5,2
11338,3,2,7,5,5,1,11,0,2,4
8836,3,2,1,3,1,6,10,0,4,3
9816,4,3,5,1,4,8,10,0,5,7
679,2,2,7,2,8,1,-1,0,6,1
15414,4,1,7,1,1,8,12,0,7,7
12629,4,3,5,2,4,6,11,2,3,4
18055,3,1,4,6,2,6,13,1,5,2
11464,3,3,4,2,5,2,11,1,2,1
2429,4,3,3,8,2,7,-1,1,4,1
23119,3,1,4,8,4,5,14,3,4,3
94,1,1,6,3,7,4,-1,1,6,1
27065,3,1,4,8,5,2,15,1,2,6
22265,2,2,2,3,6,5,14,2,4,4
22084,2,1,8,3,6,7,14,1,6,4
27823,1,1,6,8,4,2,16,1,3,6
23306,3,1,6,5,3,8,14,0,7,3
17224,2,1,5,1,8,5,13,0,6,4
14670,3,2,7,5,2,8,12,0,6,5
16566,4,3,7,8,3,5,12,2,2,4
26691,2,2,2,3,5,4,15,3,3,3
15586,4,2,2,5,5,7,12,1,5,3
4980,4,3,6,8,6,1,7,0,2,7
2931,3,1,7,4,1,1,2,0,2,6
5364,3,1,6,3,7,1,8,0,4,2
24056,3,2,8,3,4,5,14,3,3,4
20907,4,3,3,8,5,7,13,1,4,2
25714,1,1,4,2,7,6,15,1,6,4
18228,3,1,6,6,2,7,13,1,6,4
16415,4,3,6,3,2,5,12,1,2,4
27504,4,1,5,6,4,4,15,3,3,2
4052,4,1,4,4,8,1,6,0,4,4
19883,4,1,8,1,1,4,13,0,3,7
16196,4,3,2,8,3,6,12,2,3,2
14275,3,2,2,3,2,6,12,1,4,3
22884,3,1,2,3,6,8,14,0,7,5
24829,4,1,6,3,6,8,14,0,7,5
18398,3,2,1,1,7,5,13,1,4,6
398,2,1,5,5,6,4,-1,2,4,1
13315,2,1,3,4,4,1,12,0,2,3
26978,3,1,3,7,6,7,15,1,6,3
16663,4,3,8,6,6,6,12,2,3,2
4106,4,2,1,6,7,1,6,0,3,6
7158,3,2,6,5,7,8,9,0,6,3
1109,3,1,8,5,8,4,-1,0,5,1
19585,4,1,3,6,8,3,13,0,4,5
17821,2,2,8,5,8,8,13,0,6,3
17069,2,1,2,6,4,7,13,1,6,2
26019,2,1,1,7,4,4,15,3,3,3
23631,3,1,8,7,4,3,14,2,2,4
19540,4,1,2,5,6,8,13,0,7,4
13731,2,2,6,6,7,2,12,1,5,4
26974,3,1,3,7,6,3,15,2,3,4
11274,3,2,6,2,8,4,11,0,5,2
9254,3,3,6,8,7,5,10,1,4,3
11709,4,1,3,7,1,2,11,0,3,5
7801,4,3,6,2,8,8,9,0,5,6
21065,1,1,3,8,8,4,14,0,7,5
9459,4,2,3,2,2,3,10,1,2,1
17929,3,1,2,5,6,3,13,2,3,4
7056,3,2,3,7,1,7,9,0,5,2
12065,4,2,4,5,8,8,11,0,6,4
6111,4,3,4,5,7,2,8,1,3,3
11475,3,3,4,5,6,4,11,2,3,2
13103,4,4,7,4,7,6,11,1,3,2
690,2,2,7,4,6,3,-1,2,4,1
19464,4,1,1,3,1,5,13,0,4,2
3355,4,2,8,4,1,1,4,0,3,7
17719,2,2,5,1,7,7,13,1,5,6
25617,1,1,2,6,3,2,15,1,2,4
4302,4,3,3,4,2,2,6,1,2,2
20718,4,2,8,1,4,4,13,3,2,4
3222,4,3,8,2,1,1,3,0,3,7
17686,2,2,4,4,7,5,13,1,5,3
96,1,1,6,4,5,4,-1,3,4,1
25651,1,1,3,1,6,3,15,2,5,3
26736,2,2,4,6,6,4,15,2,4,2
14316,3,2,2,8,7,3,12,1,4,5
8894,3,2,3,5,8,3,10,0,5,5
24270,4,1,1,7,3,3,14,2,2,4
6014,4,3,2,7,7,1,8,0,3,6
25619,1,1,2,6,5,2,15,1,4,4
12577,4,3,4,4,8,6,11,0,4,4
22361,2,2,4,1,7,5,14,1,5,4
11331,3,2,7,3,2,7,11,1,5,5
18373,3,1,8,8,2,5,13,1,4,6
12851,4,3,8,5,4,7,11,1,4,4
916,3,1,5,1,6,1,-1,0,3,1
4965,4,3,6,5,7,1,7,0,3,4
12589,4,3,4,6,4,8,11,0,5,2
13836,3,1,1,6,7,8,12,0,7,6
25635,1,1,2,7,8,6,15,0,7,6
2617,4,3,8,5,7,4,-1,1,3,1
17572,2,2,1,5,7,5,13,1,5,6
16088,4,3,1,8,4,6,12,2,3,3
22596,2,2,8,8,6,6,14,2,4,2
785,3,1,2,3,1,2,-1,0,2,1
9215,3,3,5,5,8,6,10,0,5,3
24954,4,1,7,3,6,7,14,1,6,4
9896,4,3,5,7,1,4,10,0,3,4
19902,4,1,8,3,7,6,13,1,5,3
9460,4,2,3,2,2,4,10,1,2,2
8510,2,1,6,3,1,8,10,0,7,5
17408,2,1,6,6,8,5,13,0,6,2
1411,3,2,7,7,6,7,-1,1,5,1
26353,2,1,5,6,3,4,15,2,3,2
2974,3,2,6,1,1,2,2,0,2,5
13159,1,1,1,4,5,1,12,0,4,4
17783,2,2,6,6,6,1,13,0,4,5
25057,4,1,8,1,5,4,14,3,3,3
27689,1,1,2,6,6,4,16,2,5,4
18547,3,2,2,1,7,5,13,1,4,5
15016,3,3,5,3,7,4,12,1,4,2
17120,2,1,4,2,8,6,13,0,6,4
7770,4,3,5,5,6,8,9,0,5,3
9077,3,3,1,3,6,2,10,1,3,5
16286,4,3,3,7,7,4,12,1,3,4
1269,3,2,5,3,6,3,-1,2,3,1
13872,3,1,3,2,8,6,12,0,5,5
2467,4,3,5,5,5,6,-1,2,3,1
15693,4,2,4,6,4,8,12,0,6,2
9396,4,1,8,4,3,3,10,2,2,5
7451,4,2,3,1,2,7,9,1,5,6
23578,3,1,8,4,4,4,14,3,3,4
17111,2,1,3,8,8,4,13,0,6,5
5758,4,1,6,4,8,3,8,0,4,2
1307,3,2,6,1,5,1,-1,0,2,1
24420,4,1,2,4,8,6,14,0,5,6
27544,4,1,6,4,6,6,15,2,5,2
9102,3,3,1,8,4,1,10,0,2,7
8757,3,1,3,8,2,5,10,1,4,3
14403,3,2,4,6,2,4,12,1,2,2
11523,3,3,5,6,7,2,11,1,4,4
7790,4,3,5,8,8,3,9,0,4,5
289,2,1,3,5,4,6,-1,2,5,1
15285,4,1,4,7,1,6,12,0,5,3
20317,4,2,3,4,4,8,13,0,6,4
22868,3,1,2,3,3,7,14,1,6,4
21303,2,1,1,1,5,8,14,0,7,7
25044,4,1,8,1,2,7,14,1,6,6
9421,4,2,1,3,8,3,10,0,4,7
15940,4,2,8,5,3,4,12,2,2,5
5329,3,1,3,4,8,2,8,0,5,5
3022,3,3,4,3,2,1,2,0,2,2
12951,4,4,2,3,6,4,11,2,2,4
3624,4,2,5,6,2,2,5,1,2,4
10385,1,1,7,1,8,3,11,0,7,2
19119,3,2,8,3,4,7,13,1,5,4
25695,1,1,4,1,4,4,15,3,3,3
8458,2,1,3,4,1,6,10,0,5,2
16337,4,3,4,6,6,4,12,2,2,2
138,1,1,7,4,6,4,-1,2,5,1
16374,4,3,5,7,4,5,12,3,2,2
18572,3,2,2,2,8,5,13,0,5,6
2228,4,2,7,1,8,1,-1,0,4,1
12345,4,3,1,3,8,4,11,0,4,7
23515,3,1,8,2,4,3,14,2,2,4
7880,4,3,8,5,6,2,9,1,2,3
997,3,1,6,4,7,4,-1,1,4,1
23942,3,2,6,7,6,3,14,2,3,4
15708,4,2,4,7,8,6,12,0,4,4
6459,4,4,6,5,2,2,8,1,2,4
24215,4,1,1,4,4,5,14,3,4,3
6662,2,1,3,1,2,7,9,1,6,6
20015,4,2,1,3,7,7,13,1,5,6
10416,1,1,7,7,8,4,11,0,7,3
13614,2,2,3,1,8,3,12,0,6,5
24866,4,1,6,5,6,7,14,1,6,2
17118,2,1,4,1,8,8,13,0,7,7
17469,2,1,7,8,1,8,13,0,7,6
7726,4,3,4,6,7,3,9,1,3,3
8586,2,2,1,5,6,1,10,0,4,5
7456,4,2,3,2,2,8,9,0,6,6
7072,3,2,4,1,1,8,9,0,6,7
7439,4,2,1,5,7,4,9,1,3,6
5806,4,2,1,5,2,2,8,1,2,3
7086,3,2,4,3,2,8,9,0,6,5
21582,2,1,3,1,7,6,14,1,5,5
11615,3,3,8,1,8,4,11,0,5,3
6312,4,4,2,8,8,2,8,0,4,6
901,3,1,4,6,5,7,-1,1,6,1
21124,1,1,5,2,8,2,14,0,7,3
1724,4,1,3,5,2,4,-1,1,3,1
2753,4,4,7,6,8,5,-1,0,4,1
23191,3,1,5,5,5,3,14,2,2,2
21037,1,1,3,3,8,7,14,0,7,5
23725,3,2,2,3,5,4,14,3,2,3
8557,2,1,8,4,7,1,10,0,5,3
18696,3,2,3,4,4,8,13,0,6,4
14269,3,2,2,1,8,6,12,0,5,6
18813,3,2,4,8,6,8,13,0,6,2
12338,4,3,1,2,8,8,11,0,5,7
8366,1,1,7,1,8,7,10,0,7,6
11485,3,3,4,8,8,4,11,0,5,4
15293,4,1,4,8,1,5,12,0,4,3
6368,4,4,5,1,2,2,8,1,2,3
15664,4,2,4,1,7,6,12,1,4,5
7427,4,1,7,6,8,8,9,0,7,2
1499,3,3,6,1,7,2,-1,1,4,1
22422,2,2,4,8,6,4,14,2,4,4
2436,4,3,4,5,3,5,-1,2,2,1
13024,4,4,4,2,6,3,11,2,2,2
7457,4,2,3,3,1,3,9,0,3,2
25564,1,1,1,8,6,5,15,2,5,5
4615,3,2,2,3,6,2,7,1,3,4
16648,4,3,8,4,6,4,12,2,2,2
4585,3,1,7,1,8,8,7,0,7,7
22389,2,2,4,5,6,3,14,2,4,2
14312,3,2,2,7,2,4,12,1,2,3
21843,2,1,5,8,2,8,14,0,7,3
15130,4,1,1,2,8,3,12,0,4,7
12929,4,4,1,8,6,4,11,2,2,5
3231,4,1,2,2,6,1,4,0,2,4
4234,4,2,7,1,8,5,6,0,4,4
8923,3,2,4,2,3,7,10,1,5,5
26386,2,1,6,1,6,3,15,2,4,2
11406,3,3,1,5,5,3,11,2,2,4
23039,3,1,3,5,6,7,14,1,6,3
9458,4,2,3,2,2,2,10,1,2,1
5167,4,4,8,5,8,1,7,0,4,4
23171,3,1,5,3,5,5,14,3,4,2
6075,4,3,3,7,7,1,8,0,3,6
2376,4,3,2,5,1,4,-1,0,3,1
18384,3,2,1,1,4,5,13,3,3,4
4924,4,3,5,2,1,3,7,0,3,4
26095,2,1,2,6,7,4,15,1,5,5
27696,1,1,2,7,6,5,16,2,5,4
7275,3,3,3,5,8,2,9,0,5,5
27573,4,1,6,7,5,3,15,2,2,4
12099,4,2,5,1,1,6,11,0,4,5
17219,2,1,5,1,7,5,13,1,5,4
26075,2,1,2,4,3,6,15,2,5,2
1080,3,1,7,7,8,7,-1,0,6,1
27373,4,1,2,7,4,6,15,2,5,2
11414,3,3,1,8,8,3,11,0,5,7
22879,3,1,2,3,6,3,14,2,3,4
2546,4,3,7,2,6,1,-1,0,2,1
3565,4,1,8,8,2,1,5,0,2,7
15491,4,1,8,7,1,3,12,0,3,7
935,3,1,5,4,5,3,-1,2,2,1
12698,4,3,5,8,2,6,11,1,3,3
14328,3,2,3,1,8,7,12,0,5,6
3507,4,1,5,4,1,2,5,0,3,4
27826,1,1,6,8,5,3,16,2,4,5
7500,4,2,4,7,1,8,9,0,6,3
17910,3,1,1,8,8,7,13,0,6,7
22157,2,1,8,7,2,4,14,1,3,6
7750,4,3,5,2,1,7,9,0,4,5
20271,4,2,3,2,5,8,13,0,6,6
22174,2,1,8,8,5,7,14,1,6,3
20056,4,2,1,6,8,6,13,0,4,7
10953,3,1,5,8,7,1,11,0,4,7
6949,3,1,3,6,6,1,9,0,3,5
14590,3,2,6,1,1,3,12,0,2,5
12793,4,3,7,8,2,5,11,1,2,5
5744,4,1,4,7,8,2,8,0,4,5
22462,2,2,5,7,7,5,14,1,5,2
12529,4,3,3,8,8,5,11,0,4,5
21560,2,1,2,8,7,6,14,1,5,5
20967,1,1,1,5,7,6,14,1,6,6
20767,4,2,8,3,4,5,13,3,3,4
8595,2,2,1,8,6,1,10,0,4,7
9200,3,3,4,8,6,2,10,1,3,6
8833,3,2,1,2,6,2,10,1,3,5
16877,1,1,6,2,8,7,13,0,7,5
17915,3,1,2,2,2,7,13,1,6,5
20558,4,2,6,8,5,4,13,3,2,4
460,2,1,6,6,5,6,-1,2,5,1
23347,3,1,7,1,6,7,14,1,6,6
12628,4,3,5,2,4,5,11,3,2,3
7058,3,2,3,7,2,5,9,1,3,2
24987,4,1,7,5,5,8,14,0,7,3
19660,4,1,4,7,2,4,13,1,3,3
7479,4,2,3,8,1,8,9,0,6,2
5178,1,1,4,2,6,1,8,0,5,2
21414,2,1,1,7,2,4,14,1,3,3
10827,3,1,2,4,8,8,11,0,7,6
24694,4,1,5,1,4,5,14,3,4,4
16024,4,3,1,3,2,5,12,1,2,2
2380,4,3,2,5,2,6,-1,1,3,1
13430,2,1,6,1,1,3,12,0,2,5
26421,2,1,6,6,2,4,15,1,3,4
20908,4,3,3,8,5,8,13,0,5,2
6314,4,4,3,2,8,2,8,0,4,5
10724,2,2,4,6,5,1,11,0,3,5
25923,1,1,8,1,5,4,15,3,4,3
25352,4,2,3,7,6,6,14,2,4,3
19884,4,1,8,1,1,5,13,0,4,7
15301,4,1,4,8,3,3,12,2,2,5
21794,2,1,5,5,5,1,14,0,3,4
26505,2,1,7,3,5,6,15,2,5,3
20952,1,1,1,2,8,6,14,0,7,7
13577,2,2,1,5,6,3,12,2,4,5
12272,4,2,8,2,8,6,11,0,4,4
19809,4,1,6,3,1,3,13,0,3,5
27546,4,1,6,6,2,5,15,1,4,4
10154,4,4,3,8,6,3,10,2,2,5
14337,3,2,3,4,8,6,12,0,5,5
26685,2,1,8,8,5,6,15,2,5,3
8525,2,1,7,2,8,6,10,0,6,4
24336,4,1,2,1,3,8,14,0,7,7
13697,2,2,6,2,8,5,12,0,6,3
24810,4,1,6,3,3,3,14,2,2,3
25360,4,2,3,8,4,6,14,2,4,2
18252,3,1,7,1,1,6,13,0,5,6
19212,3,2,8,8,7,4,13,1,4,4
22835,3,1,2,1,6,3,14,2,3,4
17749,2,2,5,5,7,3,13,1,5,2
8218,4,4,6,1,7,6,9,1,3,5
13049,4,4,4,8,6,5,11,2,2,3
3578,4,2,3,1,1,1,5,0,3,2
9093,3,3,1,6,6,1,10,0,3,5
20501,4,2,6,3,3,4,13,2,2,3
20659,4,2,7,5,5,7,13,1,5,2
8882,3,2,2,8,6,2,10,1,3,6
20508,4,2,6,3,4,8,13,0,6,5
21356,2,1,1,4,2,7,14,1,6,3
20277,4,2,3,2,6,8,13,0,6,6
1091,3,1,8,2,7,1,-1,0,4,1
11752,4,1,4,7,1,2,11,0,3,5
23603,3,1,8,6,1,6,14,0,5,7
11606,3,3,7,7,7,2,11,1,4,5
4412,4,3,7,6,2,2,6,1,2,5
1985,4,2,1,1,1,2,-1,0,3,1
21863,2,1,6,1,3,7,14,1,6,6
19968,4,2,1,1,5,7,13,1,5,6
26851,3,1,2,1,6,6,15,2,5,5
22963,3,1,2,8,7,6,14,1,5,5
19621,4,1,4,4,7,5,13,1,4,3
6081,4,3,3,8,5,1,8,0,2,7
7604,4,3,2,6,8,5,9,0,4,6
25092,4,1,8,2,6,4,14,2,3,2
15584,4,2,2,5,5,5,12,3,3,3
9031,3,2,7,7,1,3,10,0,2,6
2781,4,4,8,5,7,5,-1,1,3,1
16698,4,4,1,6,6,4,12,2,2,5
21041,1,1,3,5,4,1,14,0,3,4
20854,4,2,8,8,5,5,13,3,3,3
19055,3,2,7,7,2,7,13,1,5,5
14120,3,1,7,8,7,1,12,0,4,7
7087,3,2,4,3,3,8,9,0,6,5
7981,4,4,2,3,4,2,9,1,2,2
9365,4,1,6,2,7,8,10,0,7,6
21184,1,1,6,5,5,1,14,0,4,4
5035,4,3,8,4,6,1,7,0,2,3
3727,4,3,3,2,8,1,5,0,4,5
12361,4,3,1,4,8,6,11,0,4,7
8139,4,4,4,7,5,1,9,0,3,6
21201,1,1,6,8,6,1,14,0,5,7
857,3,1,3,6,4,7,-1,1,6,1
13453,2,1,6,2,8,6,12,0,6,4
16895,1,1,6,4,8,5,13,0,7,2
6608,1,1,1,3,7,2,9,1,6,6
8821,3,1,8,7,3,8,10,0,7,5
10321,1,1,2,1,7,1,11,0,6,5
25454,4,2,6,8,6,4,14,2,2,4
17002,2,1,1,4,8,8,13,0,7,7
24553,4,1,3,4,7,4,14,1,3,4
6729,2,1,7,3,4,1,9,0,2,3
23413,3,1,7,5,3,3,14,2,2,4
22006,2,1,7,5,5,4,14,3,3,2
9654,4,2,6,8,8,4,10,0,4,4
19581,4,1,3,6,6,7,13,1,6,3
12148,4,2,5,3,8,7,11,0,5,4
15773,4,2,5,4,2,6,12,1,4,3
6378,4,4,5,4,2,2,8,1,2,3
20823,4,2,8,7,2,6,13,1,4,6
12025,4,2,4,1,8,7,11,0,5,6
20699,4,2,7,8,5,4,13,3,2,4
1234,3,2,4,5,5,5,-1,3,3,1
21812,2,1,5,6,5,1,14,0,3,5
14629,3,2,6,6,7,3,12,1,4,3
20168,4,2,2,3,7,5,13,1,3,5
11324,3,2,7,1,2,8,11,0,6,7
3098,3,3,8,7,1,1,2,0,2,7
13813,3,1,1,2,8,6,12,0,5,7
24350,4,1,2,1,7,7,14,1,6,6
2072,4,2,3,4,2,4,-1,1,2,1
15510,4,2,1,1,7,8,12,0,6,7
19861,4,1,7,5,3,7,13,1,6,4
927,3,1,5,3,5,2,-1,1,2,1
22657,3,1,1,2,5,4,14,3,3,4
13766,2,2,7,7,5,1,12,0,3,6
4189,4,2,4,4,6,1,6,0,2,3
27269,3,1,7,7,5,7,15,1,6,2
12942,4,4,2,2,6,4,11,2,2,4
13716,2,2,6,4,8,7,12,0,6,3
24361,4,1,2,2,3,8,14,0,7,6
24574,4,1,3,5,6,8,14,0,7,3
20545,4,2,6,5,6,3,13,2,2,2
22578,2,2,8,4,6,6,14,2,4,2
8638,2,2,4,4,4,1,10,0,2,3
18292,3,1,7,8,1,7,13,0,6,6
12730,4,3,6,5,3,5,11,2,2,3
22230,2,2,1,7,5,3,14,2,3,4
23392,3,1,7,3,7,6,14,1,5,3
11042,3,1,7,7,4,8,11,0,7,3
26341,2,1,5,3,5,5,15,3,4,2
3926,3,1,4,2,6,1,6,0,3,2
3509,4,1,5,4,2,1,5,0,2,3
21055,1,1,3,7,4,1,14,0,3,6
5763,4,1,7,1,1,2,8,0,3,6
24051,3,2,8,2,6,4,14,2,3,2
3581,4,2,3,3,8,1,5,0,4,5
4763,4,2,2,2,1,4,7,0,3,2
26605,2,1,8,2,6,4,15,2,4,2
15729,4,2,5,1,7,2,12,1,3,2
17634,2,2,3,1,7,4,13,1,5,4
19013,3,2,7,4,3,6,13,2,4,4
8143,4,4,4,7,8,4,9,0,4,4
4409,4,3,7,5,8,2,6,0,4,3
6700,2,1,4,4,8,3,9,0,6,4
22989,3,1,3,3,5,4,14,3,3,2
3394,4,3,5,3,2,1,4,0,2,3
5797,4,1,8,7,1,2,8,0,3,7
24613,4,1,4,2,7,4,14,1,3,3
8938,3,2,4,4,2,6,10,1,4,2
4851,4,2,8,6,8,1,7,0,4,5
12524,4,3,3,7,8,4,11,0,4,5
10933,3,1,5,5,6,1,11,0,3,4
3878,4,4,4,2,6,1,5,0,3,2
20473,4,2,6,1,3,8,13,0,6,7
18049,3,1,4,6,1,4,13,0,3,3
3660,4,2,7,6,2,2,5,1,2,5
942,3,1,5,5,4,6,-1,2,5,1
27032,3,1,4,4,6,5,15,2,4,2
14596,3,2,6,2,1,3,12,0,2,5
22239,2,2,1,8,5,3,14,2,3,5
11714,4,1,3,7,1,7,11,0,6,2
1885,4,1,6,7,7,8,-1,0,7,1
1711,4,1,3,3,2,3,-1,1,2,1
11103,3,2,2,1,8,8,11,0,6,7
105,1,1,6,5,6,4,-1,2,5,1
19977,4,2,1,2,2,6,13,1,4,4
8766,3,1,4,5,8,4,10,0,5,4
24838,4,1,6,4,3,5,14,2,4,3
13608,2,2,2,7,6,2,12,1,4,5
11939,4,2,1,6,4,8,11,0,6,3
4885,4,3,3,4,7,2,7,1,3,4
12469,4,3,2,7,8,7,11,0,4,6
3377,4,3,2,7,1,2,4,0,3,5
19003,3,2,7,3,6,7,13,1,5,4
11790,4,1,5,6,8,2,11,0,4,4
8073,4,4,3,6,7,1,9,0,3,5
15365,4,1,5,7,8,7,12,0,6,3
7053,3,2,3,7,1,4,9,0,2,3
14100,3,1,7,4,5,3,12,2,2,2
26053,2,1,2,3,3,6,15,2,5,3
4482,4,4,7,7,8,2,6,0,4,5
27547,4,1,6,6,2,6,15,1,5,4
16423,4,3,6,3,4,8,12,0,5,5
22681,3,1,1,3,4,5,14,3,4,3
17084,2,1,3,1,8,7,13,0,6,6
25703,1,1,4,1,6,6,15,2,5,5
8330,1,1,2,3,6,1,10,0,5,4
12614,4,3,5,1,6,4,11,2,2,3
25399,4,2,6,1,5,5,14,3,3,4
18527,3,2,1,8,7,4,13,1,4,6
7800,4,3,6,2,7,8,9,0,5,6
6901,3,1,2,1,5,1,9,0,2,3
9692,4,3,1,1,1,5,10,0,3,4
19722,4,1,5,2,7,7,13,1,6,5
13995,3,1,5,1,8,6,12,0,5,5
10477,2,1,2,7,5,8,11,0,7,3
18711,3,2,3,5,3,8,13,0,6,3
8386,1,1,8,3,5,2,10,1,4,3
1223,3,2,4,4,3,5,-1,2,3,1
3170,3,3,6,2,1,1,3,0,2,5
7406,4,1,6,4,7,8,9,0,7,4
6177,4,3,6,6,1,4,8,0,3,5
14907,3,3,3,2,8,3,12,0,5,5
5400,3,2,1,2,5,1,8,0,2,4
8889,3,2,3,5,5,2,10,1,2,3
2760,4,4,7,7,8,8,-1,0,4,1
261,2,1,2,7,3,7,-1,1,6,1
14824,3,3,1,7,8,6,12,0,5,7
2936,3,1,8,1,1,1,2,0,2,7
1535,3,3,6,6,7,7,-1,1,4,1
9001,3,2,6,5,5,1,10,0,2,4
5068,4,4,2,8,3,2,7,1,2,6
20183,4,2,2,4,5,7,13,1,5,3
5122,4,4,6,5,8,1,7,0,4,4
21309,2,1,1,1,7,3,14,1,5,6
13333,2,1,4,2,1,4,12,0,3,3
13808,2,2,8,8,8,1,12,0,6,7
18843,3,2,5,5,3,7,13,1,5,2
17969,3,1,3,3,8,3,13,0,5,5
13908,3,1,4,2,8,8,12,0,7,6
19910,4,1,8,5,2,5,13,1,4,6
22562,2,2,8,2,6,5,14,2,4,3
19663,4,1,4,7,2,7,13,1,6,2
25225,4,1,8,8,3,3,14,2,2,5
7988,4,4,2,3,8,6,9,0,4,6
24033,3,2,7,8,5,8,14,0,6,2
11428,3,3,2,5,6,4,11,2,3,4
24498,4,1,3,1,8,6,14,0,5,5
2592,4,3,7,7,8,7,-1,0,4,1
13003,4,4,3,4,7,4,11,1,3,4
2726,4,4,7,3,6,3,-1,2,2,1
19586,4,1,3,6,8,7,13,0,6,5
9880,4,3,5,5,2,6,10,1,3,3
803,3,1,2,5,2,6,-1,1,5,1
17752,2,2,5,6,7,2,13,1,5,4
5309,3,1,2,6,1,8,8,0,7,2
5517,3,2,4,4,6,1,8,0,3,3
5722,4,1,2,6,8,2,8,0,4,6
11207,3,2,5,2,8,8,11,0,6,6
8236,4,4,6,4,7,7,9,1,3,3
27182,3,1,6,8,4,4,15,3,3,4
16395,4,3,6,2,2,4,12,1,2,4
3669,4,2,8,1,2,2,5,1,2,6
12114,4,2,5,2,1,4,11,0,3,4
26128,2,1,2,8,4,6,15,2,5,2
22710,3,1,1,4,4,7,14,1,6,3
15909,4,2,8,1,5,8,12,0,6,7
11162,3,2,4,5,2,7,11,1,5,2
1767,4,1,4,5,3,5,-1,2,4,1
6667,2,1,3,2,1,8,9,0,7,6
20865,4,2,8,8,7,4,13,1,3,4
591,2,2,4,4,5,5,-1,3,3,1
10891,3,1,4,3,3,8,11,0,7,5
12494,4,3,3,3,8,7,11,0,4,5
15580,4,2,2,5,2,8,12,0,6,3
12655,4,3,5,3,5,7,11,1,4,4
9607,4,2,6,3,7,8,10,0,6,5
4576,3,1,5,3,5,1,7,0,2,2
10463,2,1,1,8,1,5,11,0,4,3
22437,2,2,5,5,5,2,14,1,3,3
21951,2,1,7,2,3,8,14,0,7,6
22902,3,1,2,4,6,6,14,2,5,4
3317,4,2,6,3,1,2,4,0,3,5
4800,4,2,6,1,8,1,7,0,4,2
8059,4,4,3,4,5,1,9,0,3,3
15995,4,3,1,1,5,5,12,3,2,4
